Deltat;T;DeltaT;pinj;pdet
0;49.2;-1.845;253.28055;230.18734
0.05;49.2;-1.599;253.28055;230.18734
0.04;49.2;-1.845;253.28055;230.18734
0.05;49.077;-1.722;253.27161;230.20582
0.04;49.077;-1.845;253.27161;230.20582
0.05;48.954;-1.722;253.26267;230.2243
0.04;48.954;-1.599;253.26267;230.2243
0.05;49.077;-1.722;253.27161;230.20582
0.05;49.077;-1.722;253.27161;230.20582
0.04;49.077;-1.722;253.27161;230.20582
0.05;49.2;-1.599;253.28055;230.18734
0.04;49.323;-1.722;253.28948;230.16887
0.05;49.323;-1.968;253.28948;230.16887
0.04;49.323;-1.968;253.28948;230.16887
0.05;49.2;-1.845;253.28055;230.18734
0.05;49.2;-1.599;253.28055;230.18734
0.04;49.323;-1.722;253.28948;230.16887
0.05;49.569;-2.214;253.30732;230.13196
0.05;49.323;-1.968;253.28948;230.16887
0.04;49.2;-1.599;253.28055;230.18734
0.04;49.2;-1.845;253.28055;230.18734
0.05;49.2;-1.845;253.28055;230.18734
0.05;49.2;-1.845;253.28055;230.18734
0.04;49.2;-1.968;253.28055;230.18734
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.722;253.27161;230.20582
0.04;49.323;-2.091;253.28948;230.16887
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.077;-1.845;253.27161;230.20582
0.05;49.077;-1.845;253.27161;230.20582
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.2;-1.845;253.28055;230.18734
0.05;49.2;-1.968;253.28055;230.18734
0.04;49.2;-2.091;253.28055;230.18734
0.05;49.2;-2.091;253.28055;230.18734
0.05;48.954;-1.845;253.26267;230.2243
0.04;49.077;-2.091;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.2;-1.968;253.28055;230.18734
0.05;49.323;-1.968;253.28948;230.16887
0.04;49.2;-1.968;253.28055;230.18734
0.05;49.323;-2.214;253.28948;230.16887
0.05;49.2;-1.968;253.28055;230.18734
0.04;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.2;-2.091;253.28055;230.18734
0.05;48.954;-1.722;253.26267;230.2243
0.05;49.077;-1.845;253.27161;230.20582
0.04;49.077;-1.845;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.077;-2.091;253.27161;230.20582
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.2;-1.968;253.28055;230.18734
0.05;49.323;-1.968;253.28948;230.16887
0.04;49.323;-1.968;253.28948;230.16887
0.05;49.569;-2.214;253.30732;230.13196
0.04;49.569;-2.214;253.30732;230.13196
0.05;49.692;-2.46;253.31624;230.11352
0.05;49.569;-2.214;253.30732;230.13196
0.04;49.323;-1.968;253.28948;230.16887
0.05;49.569;-2.337;253.30732;230.13196
0.04;49.569;-2.46;253.30732;230.13196
0.05;49.569;-2.46;253.30732;230.13196
0.04;49.692;-2.583;253.31624;230.11352
0.05;49.569;-2.46;253.30732;230.13196
0.05;49.323;-2.337;253.28948;230.16887
0.04;49.077;-2.091;253.27161;230.20582
0.05;49.077;-1.968;253.27161;230.20582
0.05;49.077;-2.091;253.27161;230.20582
0.04;49.077;-2.214;253.27161;230.20582
0.04;49.2;-2.337;253.28055;230.18734
0.05;49.2;-2.46;253.28055;230.18734
0.05;49.2;-2.337;253.28055;230.18734
0.04;49.2;-2.46;253.28055;230.18734
0.05;49.077;-2.214;253.27161;230.20582
0.04;49.077;-2.214;253.27161;230.20582
0.05;49.077;-2.214;253.27161;230.20582
0.05;48.954;-2.091;253.26267;230.2243
0.04;48.954;-2.091;253.26267;230.2243
0.05;48.831;-1.845;253.25372;230.24279
0.04;49.2;-2.214;253.28055;230.18734
0.05;49.2;-1.968;253.28055;230.18734
0.05;49.2;-1.968;253.28055;230.18734
0.04;49.323;-2.091;253.28948;230.16887
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.323;-2.214;253.28948;230.16887
0.05;49.569;-2.46;253.30732;230.13196
0.05;49.323;-2.337;253.28948;230.16887
0.04;49.569;-2.337;253.30732;230.13196
0.04;49.569;-2.214;253.30732;230.13196
0.05;49.692;-2.46;253.31624;230.11352
0.05;49.323;-2.091;253.28948;230.16887
0.04;49.2;-2.091;253.28055;230.18734
0.05;49.323;-2.337;253.28948;230.16887
0.05;49.323;-2.337;253.28948;230.16887
0.04;49.569;-2.46;253.30732;230.13196
0.05;49.323;-2.214;253.28948;230.16887
0.04;49.323;-2.214;253.28948;230.16887
0.05;49.323;-2.337;253.28948;230.16887
0.04;49.569;-2.583;253.30732;230.13196
0.05;49.323;-2.214;253.28948;230.16887
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.2;-2.091;253.28055;230.18734
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.077;-2.091;253.27161;230.20582
0.05;48.954;-1.968;253.26267;230.2243
0.05;49.077;-2.091;253.27161;230.20582
0.04;48.954;-2.091;253.26267;230.2243
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.077;-2.091;253.27161;230.20582
0.05;48.954;-1.968;253.26267;230.2243
0.04;48.954;-1.845;253.26267;230.2243
0.05;48.831;-1.722;253.25372;230.24279
0.05;48.954;-1.845;253.26267;230.2243
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.077;-1.968;253.27161;230.20582
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.2;-1.968;253.28055;230.18734
0.05;49.077;-1.845;253.27161;230.20582
0.04;49.569;-2.46;253.30732;230.13196
0.05;49.323;-2.091;253.28948;230.16887
0.05;49.323;-2.214;253.28948;230.16887
0.04;49.569;-2.46;253.30732;230.13196
0.05;49.323;-2.214;253.28948;230.16887
0.04;49.077;-1.845;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.05;49.077;-2.091;253.27161;230.20582
0.04;49.077;-2.091;253.27161;230.20582
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.077;-2.091;253.27161;230.20582
0.05;49.077;-2.091;253.27161;230.20582
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.2;-1.968;253.28055;230.18734
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.077;-2.091;253.27161;230.20582
0.05;49.077;-2.214;253.27161;230.20582
0.04;49.2;-2.214;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.077;-2.091;253.27161;230.20582
0.05;48.954;-1.845;253.26267;230.2243
0.04;48.954;-1.845;253.26267;230.2243
0.05;49.2;-1.968;253.28055;230.18734
0.05;49.569;-2.214;253.30732;230.13196
0.04;49.323;-1.722;253.28948;230.16887
0.05;49.323;-1.722;253.28948;230.16887
0.05;49.2;-1.599;253.28055;230.18734
0.04;49.2;-1.599;253.28055;230.18734
0.05;49.2;-1.599;253.28055;230.18734
0.04;49.2;-1.845;253.28055;230.18734
0.05;49.323;-2.091;253.28948;230.16887
0.04;49.323;-2.091;253.28948;230.16887
0.05;49.323;-2.214;253.28948;230.16887
0.05;49.323;-2.091;253.28948;230.16887
0.04;49.323;-2.214;253.28948;230.16887
0.05;49.2;-1.968;253.28055;230.18734
0.04;49.077;-1.845;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.845;253.27161;230.20582
0.04;48.954;-1.845;253.26267;230.2243
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.845;253.27161;230.20582
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.077;-1.845;253.27161;230.20582
0.04;49.2;-2.091;253.28055;230.18734
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.323;-2.091;253.28948;230.16887
0.04;49.323;-2.091;253.28948;230.16887
0.05;49.323;-2.337;253.28948;230.16887
0.04;49.323;-2.337;253.28948;230.16887
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.323;-2.214;253.28948;230.16887
0.05;49.077;-2.091;253.27161;230.20582
0.05;49.077;-2.214;253.27161;230.20582
0.04;49.077;-2.091;253.27161;230.20582
0.05;49.323;-2.337;253.28948;230.16887
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.2;-2.214;253.28055;230.18734
0.05;49.077;-2.214;253.27161;230.20582
0.04;49.077;-2.214;253.27161;230.20582
0.05;49.2;-2.214;253.28055;230.18734
0.05;49.323;-2.337;253.28948;230.16887
0.04;49.323;-2.337;253.28948;230.16887
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.2;-2.214;253.28055;230.18734
0.05;49.2;-2.214;253.28055;230.18734
0.04;49.2;-2.214;253.28055;230.18734
0.05;49.2;-2.337;253.28055;230.18734
0.05;49.077;-2.091;253.27161;230.20582
0.04;48.954;-2.091;253.26267;230.2243
0.05;49.077;-2.091;253.27161;230.20582
0.05;49.323;-2.214;253.28948;230.16887
0.04;49.323;-2.337;253.28948;230.16887
0.05;49.323;-2.337;253.28948;230.16887
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.2;-2.214;253.28055;230.18734
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.04;49.2;-2.214;253.28055;230.18734
0.04;49.2;-2.214;253.28055;230.18734
0.05;49.077;-1.968;253.27161;230.20582
0.05;49.2;-2.091;253.28055;230.18734
0.04;49.077;-1.968;253.27161;230.20582
0.05;49.077;-1.968;253.27161;230.20582
0.05;49.323;-2.091;253.28948;230.16887
0.04;49.323;-1.722;253.28948;230.16887
0.05;49.692;-1.968;253.31624;230.11352
0.04;50.061;-2.337;253.34296;230.05825
0.05;50.184;-2.214;253.35186;230.03984
0.05;50.307;-2.091;253.36075;230.02144
0.04;50.553;-1.968;253.37853;229.98467
0.05;50.676;-1.968;253.38741;229.9663
0.05;51.045;-2.214;253.41402;229.91123
0.04;51.291;-2.214;253.43173;229.87457
0.05;51.291;-1.845;253.43173;229.87457
0.04;51.414;-1.722;253.44058;229.85625
0.05;51.66;-1.845;253.45827;229.81963
0.05;51.906;-1.599;253.47594;229.78305
0.04;52.275;-1.722;253.50241;229.72824
0.05;52.521;-1.845;253.52003;229.69174
0.05;52.767;-1.722;253.53764;229.65528
0.04;52.89;-1.722;253.54643;229.63706
0.05;53.136;-1.722;253.56401;229.60065
0.04;53.259;-1.599;253.57279;229.58246
0.05;53.628;-1.599;253.5991;229.52794
0.05;53.751;-1.353;253.60787;229.50978
0.04;54.12;-1.353;253.63413;229.45535
0.05;54.366;-1.23;253.65161;229.41911
0.05;54.489;-1.23;253.66034;229.40101
0.04;54.612;-0.984;253.66907;229.38291
0.05;54.981;-1.107;253.69524;229.32866
0.04;55.35;-0.861;253.72136;229.2745
0.05;55.596;-0.861;253.73875;229.23843
0.05;55.965;-0.861;253.7648;229.18439
0.04;56.334;-1.23;253.79081;229.13042
0.05;56.334;-0.738;253.79081;229.13042
0.05;56.58;-0.615;253.80812;229.09449
0.04;56.826;-0.492;253.82542;229.05859
0.05;57.072;-0.369;253.8427;229.02272
0.04;57.318;-0.369;253.85996;228.98689
0.05;57.441;-0.246;253.86859;228.96899
0.05;57.933;-0.246;253.90304;228.89746
0.04;58.302;-0.246;253.92882;228.8439
0.05;58.425;0.123;253.93741;228.82606
0.05;58.671;-0.123;253.95457;228.79042
0.04;58.917;0;253.97171;228.7548
0.05;59.286;0;253.99739;228.70145
0.04;59.409;0.123;254.00594;228.68368
0.05;59.532;0.246;254.01449;228.66592
0.05;59.901;0.369;254.0401;228.61269
0.04;60.147;0.615;254.05715;228.57724
0.05;60.516;0.492;254.08269;228.52414
0.05;60.762;0.615;254.0997;228.48878
0.04;61.008;0.615;254.11668;228.45345
0.04;61.377;0.615;254.14213;228.40052
0.05;61.746;0.615;254.16753;228.34767
0.05;62.115;0.492;254.1929;228.29489
0.04;62.238;0.861;254.20134;228.27731
0.05;62.484;0.738;254.21822;228.24218
0.05;62.853;0.615;254.24351;228.18956
0.04;63.222;0.615;254.26875;228.137
0.05;63.345;0.738;254.27715;228.1195
0.04;63.591;0.861;254.29395;228.08452
0.05;63.714;1.107;254.30234;228.06705
0.05;63.837;1.353;254.31073;228.04958
0.04;64.206;1.476;254.33586;227.99723
0.05;64.329;1.722;254.34423;227.97979
0.05;64.821;1.353;254.37766;227.91013
0.04;64.944;1.722;254.38601;227.89274
0.05;65.067;1.968;254.39435;227.87536
0.04;65.436;2.091;254.41935;227.82325
0.05;65.805;1.845;254.44431;227.77122
0.05;66.051;1.845;254.46092;227.73657
0.04;66.543;1.722;254.4941;227.66738
0.05;66.666;2.091;254.50239;227.6501
0.04;67.035;1.845;254.52721;227.59832
0.05;67.281;2.091;254.54374;227.56383
0.04;67.281;2.337;254.54374;227.56383
0.05;67.527;2.46;254.56025;227.52938
0.05;67.65;2.706;254.5685;227.51217
0.04;68.019;2.583;254.59322;227.46059
0.05;68.388;2.583;254.61789;227.40907
0.05;68.511;2.829;254.62611;227.39192
0.04;68.634;3.075;254.63432;227.37477
0.05;68.88;3.321;254.65073;227.3405
0.04;69.249;3.321;254.67532;227.28916
0.05;69.372;3.444;254.6835;227.27206
0.05;69.864;3.321;254.7162;227.20376
0.04;70.11;3.444;254.73253;227.16965
0.05;70.356;3.444;254.74883;227.13558
0.05;70.602;3.69;254.76512;227.10154
0.04;70.971;3.444;254.78952;227.05054
0.05;71.34;3.69;254.81388;226.99961
0.04;71.463;3.936;254.82199;226.98265
0.05;71.586;4.059;254.83009;226.9657
0.05;71.709;4.305;254.8382;226.94876
0.04;72.201;4.182;254.87056;226.88107
0.05;72.324;4.305;254.87864;226.86417
0.04;72.447;4.428;254.88672;226.84727
0.05;72.693;4.92;254.90285;226.81351
0.04;72.939;4.674;254.91898;226.77978
0.05;73.185;4.92;254.93508;226.74608
0.05;73.431;4.92;254.95116;226.71241
0.04;73.8;4.92;254.97526;226.66197
0.05;74.292;5.043;255.00733;226.59483
0.05;74.415;5.166;255.01533;226.57807
0.04;74.538;5.289;255.02333;226.56131
0.05;74.784;5.412;255.03932;226.52782
0.04;75.03;5.658;255.0553;226.49436
0.05;75.276;5.781;255.07125;226.46094
0.05;75.522;6.027;255.08719;226.42754
0.04;75.891;6.027;255.11106;226.37752
0.05;76.383;5.904;255.14283;226.31092
0.05;76.629;5.904;255.15869;226.27767
0.04;76.752;5.904;255.16661;226.26106
0.05;76.998;6.027;255.18245;226.22786
0.04;77.121;6.027;255.19036;226.21127
0.05;77.367;6.396;255.20616;226.17812
0.04;77.613;6.396;255.22195;226.145
0.05;77.859;6.642;255.23773;226.11191
0.05;78.105;6.642;255.25348;226.07885
0.04;78.474;6.519;255.27708;226.02932
0.05;78.72;6.642;255.2928;225.99635
0.04;78.843;6.765;255.30065;225.97987
0.05;79.089;6.888;255.31633;225.94694
0.05;79.335;6.888;255.332;225.91404
0.04;79.458;7.134;255.33983;225.8976
0.05;79.704;7.503;255.35548;225.86475
0.05;80.073;7.38;255.37891;225.81553
0.04;80.319;7.626;255.39451;225.78276
0.05;80.688;7.626;255.41788;225.73367
0.04;80.811;7.872;255.42566;225.71732
0.05;81.057;8.118;255.44121;225.68464
0.05;81.426;8.118;255.4645;225.63568
0.04;81.672;8.364;255.48001;225.60308
0.05;81.918;8.61;255.4955;225.57052
0.05;82.164;8.733;255.51097;225.53798
0.04;82.41;8.733;255.52643;225.50548
0.04;82.656;8.979;255.54187;225.47301
0.05;83.025;8.979;255.565;225.42436
0.05;83.271;8.979;255.58039;225.39197
0.04;83.64;8.979;255.60346;225.34343
0.05;83.763;9.102;255.61113;225.32727
0.05;83.886;9.102;255.61881;225.31112
0.04;84.009;9.348;255.62648;225.29497
0.05;84.255;9.348;255.64181;225.26271
0.04;84.501;9.348;255.65712;225.23047
0.05;84.87;9.471;255.68006;225.18217
0.05;85.116;9.717;255.69533;225.15001
0.04;85.362;9.84;255.71058;225.11789
0.05;85.608;9.963;255.72582;225.08579
0.05;85.854;9.963;255.74104;225.05373
0.04;86.1;10.086;255.75624;225.02169
0.05;86.346;10.209;255.77142;224.98969
0.04;86.592;10.578;255.78659;224.95772
0.05;86.838;10.455;255.80175;224.92578
0.05;87.084;10.701;255.81688;224.89387
0.04;87.33;10.824;255.832;224.86199
0.05;87.576;10.947;255.8471;224.83014
0.04;87.822;10.947;255.86219;224.79832
0.05;88.191;11.07;255.88479;224.75066
0.04;88.56;11.07;255.90734;224.70306
0.05;88.806;11.193;255.92236;224.67136
0.05;88.929;11.316;255.92987;224.65553
0.04;89.052;11.316;255.93737;224.6397
0.05;89.175;11.685;255.94486;224.62388
0.05;89.298;11.685;255.95235;224.60807
0.04;89.544;12.054;255.96732;224.57647
0.05;89.913;12.177;255.98974;224.52913
0.04;90.282;12.054;256.01213;224.48185
0.05;90.651;12.3;256.03447;224.43465
0.05;91.02;12.3;256.05679;224.38751
0.04;91.143;12.669;256.06421;224.37181
0.05;91.389;12.669;256.07906;224.34044
0.05;91.635;12.915;256.09389;224.3091
0.04;91.881;13.038;256.1087;224.27779
0.05;92.25;12.915;256.13089;224.23089
0.04;92.496;12.915;256.14566;224.19965
0.05;92.742;13.038;256.16041;224.16845
0.05;92.742;13.284;256.16041;224.16845
0.04;93.111;12.792;256.18251;224.12171
0.05;93.234;12.915;256.18987;224.10614
0.05;93.234;13.407;256.18987;224.10614
0.04;93.48;13.407;256.20457;224.07503
0.05;93.849;13.284;256.2266;224.02842
0.04;94.218;13.407;256.24859;223.98188
0.05;94.464;13.53;256.26323;223.95089
0.05;94.833;13.653;256.28516;223.90446
0.04;94.956;13.776;256.29246;223.889
0.05;95.079;14.145;256.29976;223.87355
0.05;95.448;14.268;256.32163;223.82723
0.04;95.817;14.268;256.34346;223.78099
0.05;96.063;14.391;256.35799;223.75019
0.04;96.309;14.637;256.37251;223.71943
0.05;96.555;14.637;256.38701;223.6887
0.05;96.801;14.76;256.4015;223.658
0.04;97.047;14.76;256.41597;223.62732
0.05;97.416;14.76;256.43764;223.58137
0.05;97.785;14.637;256.45928;223.53549
0.04;97.908;14.883;256.46648;223.52021
0.05;98.277;14.76;256.48807;223.47441
0.04;98.4;14.883;256.49526;223.45916
0.05;98.4;15.129;256.49526;223.45916
0.05;98.523;15.375;256.50244;223.44392
0.04;98.769;15.375;256.5168;223.41346
0.05;99.138;15.375;256.5383;223.36782
0.05;99.507;15.375;256.55977;223.32225
0.04;99.753;15.498;256.57406;223.29191
0.05;99.876;15.744;256.5812;223.27675
0.04;100.245;15.867;256.6026;223.23131
0.05;100.491;15.99;256.61684;223.20106
0.05;100.614;16.113;256.62396;223.18594
0.04;100.86;16.113;256.63818;223.15573
0.05;101.106;16.236;256.65238;223.12555
0.05;101.475;16.359;256.67366;223.08034
0.04;101.721;16.482;256.68782;223.05024
0.05;101.967;16.605;256.70197;223.02016
0.04;102.09;16.851;256.70904;223.00513
0.05;102.582;16.974;256.73727;222.9451
0.05;102.951;16.974;256.7584;222.90015
0.04;103.197;16.974;256.77247;222.87023
0.05;103.443;16.974;256.78652;222.84033
0.05;103.566;17.22;256.79354;222.82539
0.04;103.689;17.343;256.80056;222.81046
0.05;103.935;17.343;256.81458;222.78062
0.04;104.058;17.589;256.82159;222.76571
0.05;104.427;17.589;256.84258;222.72103
0.05;104.55;17.835;256.84957;222.70615
0.04;104.796;17.958;256.86353;222.67642
0.05;104.919;18.081;256.87051;222.66156
0.05;105.165;18.081;256.88445;222.63187
0.04;105.534;18.204;256.90534;222.58738
0.05;105.903;18.204;256.92619;222.54297
0.04;106.149;18.327;256.94007;222.51339
0.05;106.395;18.45;256.95393;222.48385
0.05;106.641;18.45;256.96778;222.45433
0.04;106.887;18.573;256.98161;222.42484
0.05;107.01;18.942;256.98852;222.41011
0.05;107.256;19.188;257.00233;222.38066
0.04;107.502;19.188;257.01612;222.35125
0.05;107.871;19.188;257.03679;222.30718
0.04;108.117;19.188;257.05054;222.27784
0.05;108.486;19.188;257.07114;222.23388
0.05;108.609;19.434;257.078;222.21924
0.04;108.855;19.434;257.09171;222.18999
0.05;109.224;19.434;257.11224;222.14616
0.05;109.47;19.68;257.12591;222.11698
0.04;109.593;19.926;257.13274;222.1024
0.05;109.839;19.926;257.14639;222.07326
0.04;110.085;20.049;257.16002;222.04415
0.05;110.331;20.049;257.17364;222.01507
0.05;110.577;20.172;257.18724;221.98601
0.04;110.7;20.295;257.19403;221.9715
0.05;110.946;20.295;257.20761;221.94249
0.05;111.192;20.295;257.22117;221.91351
0.04;111.315;20.541;257.22794;221.89903
0.05;111.807;20.295;257.255;221.84118
0.04;112.053;20.418;257.26851;221.8123
0.05;112.422;20.664;257.28874;221.76904
0.05;112.791;20.541;257.30894;221.72583
0.05;113.16;20.664;257.32911;221.6827
0.04;113.283;20.787;257.33582;221.66833
0.05;113.406;21.033;257.34253;221.65397
0.05;113.775;20.91;257.36264;221.61094
0.04;113.898;21.033;257.36933;221.59661
0.05;114.021;21.279;257.37602;221.58229
0.04;114.267;21.279;257.38939;221.55367
0.05;114.39;21.648;257.39607;221.53937
0.05;114.636;21.648;257.40942;221.51079
0.04;115.005;21.648;257.42941;221.46797
0.05;115.374;21.648;257.44937;221.42522
0.05;115.62;21.894;257.46266;221.39675
0.04;115.866;22.017;257.47593;221.36831
0.05;116.112;22.14;257.48918;221.3399
0.04;116.235;22.263;257.49581;221.32571
0.05;116.481;22.386;257.50904;221.29734
0.05;116.727;22.632;257.52226;221.269
0.04;117.096;22.509;257.54206;221.22654
0.05;117.219;22.632;257.54865;221.2124
0.05;117.465;22.632;257.56182;221.18415
0.04;117.711;22.755;257.57498;221.15592
0.05;117.957;23.001;257.58813;221.12772
0.05;118.203;22.878;257.60125;221.09955
0.04;118.449;23.001;257.61437;221.07141
0.05;118.572;23.247;257.62092;221.05735
0.05;118.941;23.247;257.64055;221.01521
0.04;119.31;23.37;257.66015;220.97313
0.05;119.556;23.247;257.67319;220.94512
0.05;119.802;23.37;257.68622;220.91713
0.04;120.048;23.493;257.69924;220.88917
0.05;120.294;23.739;257.71224;220.86124
0.04;120.54;23.739;257.72523;220.83333
0.05;120.909;23.616;257.74468;220.79153
0.05;121.155;23.739;257.75763;220.76369
0.04;121.401;23.739;257.77056;220.73588
0.05;121.524;23.985;257.77702;220.72199
0.05;121.77;23.985;257.78994;220.69423
0.04;122.139;23.985;257.80928;220.65263
0.05;122.262;24.108;257.81572;220.63878
0.04;122.508;24.108;257.82859;220.6111
0.05;122.631;24.231;257.83501;220.59727
0.05;122.877;24.354;257.84786;220.56962
0.04;123.123;24.477;257.86069;220.54201
0.05;123.369;24.6;257.87351;220.51443
0.05;123.738;24.477;257.8927;220.4731
0.05;123.984;24.477;257.90548;220.44558
0.04;124.353;24.6;257.92463;220.40436
0.05;124.599;24.723;257.93737;220.37691
0.05;124.845;24.6;257.9501;220.34949
0.04;124.968;24.846;257.95646;220.33579
0.05;125.091;24.969;257.96281;220.3221
0.04;125.337;25.092;257.97551;220.29473
0.05;125.706;25.092;257.99453;220.25374
0.05;126.075;24.969;258.01352;220.2128
0.05;126.198;25.215;258.01984;220.19917
0.04;126.321;25.338;258.02616;220.18555
0.05;126.567;25.461;258.03879;220.15832
0.05;126.813;25.584;258.0514;220.13112
0.04;127.182;25.584;258.07029;220.09037
0.05;127.551;25.584;258.08915;220.04968
0.04;127.797;25.953;258.1017;220.02258
0.05;128.043;25.953;258.11424;219.99552
0.05;128.412;25.953;258.13302;219.95497
0.05;128.658;25.953;258.14553;219.92798
0.04;128.904;26.076;258.15802;219.90101
0.05;128.904;26.199;258.15802;219.90101
0.05;129.15;26.322;258.17049;219.87406
0.04;129.396;26.445;258.18295;219.84715
0.05;129.642;26.568;258.1954;219.82026
0.04;129.765;26.814;258.20161;219.80682
