Deltat;T;DeltaT;pinj;pdet
0.05;369;-1.845;265.61417;202.91259
0.04;369;-1.845;265.61417;202.91259
0.05;369;-1.968;265.61417;202.91259
0.04;369.123;-2.091;265.61666;202.90683
0.05;369.123;-2.091;265.61666;202.90683
0.05;369.246;-2.337;265.61915;202.90107
0.04;369.123;-2.337;265.61666;202.90683
0.05;369.123;-2.46;265.61666;202.90683
0.04;369.123;-2.46;265.61666;202.90683
0.05;369.246;-2.583;265.61915;202.90107
0.05;369.123;-2.583;265.61666;202.90683
0.04;369.123;-2.583;265.61666;202.90683
0.05;369.123;-2.583;265.61666;202.90683
0.05;369.123;-2.706;265.61666;202.90683
0.04;369;-2.583;265.61417;202.91259
0.05;369;-2.706;265.61417;202.91259
0.05;369;-2.706;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;368.877;-2.706;265.61168;202.91835
0.04;369;-2.952;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.05;369.123;-2.952;265.61666;202.90683
0.04;369.123;-2.952;265.61666;202.90683
0.05;369.246;-3.075;265.61915;202.90107
0.05;369.123;-2.952;265.61666;202.90683
0.04;369.123;-2.952;265.61666;202.90683
0.05;369.123;-2.952;265.61666;202.90683
0.04;369;-2.829;265.61417;202.91259
0.05;368.877;-2.829;265.61168;202.91835
0.05;368.877;-2.829;265.61168;202.91835
0.04;369;-2.952;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.05;369;-3.075;265.61417;202.91259
0.04;369.123;-3.198;265.61666;202.90683
0.05;369.123;-3.198;265.61666;202.90683
0.04;369.123;-3.198;265.61666;202.90683
0.05;369.123;-3.198;265.61666;202.90683
0.05;369;-2.952;265.61417;202.91259
0.04;369;-3.075;265.61417;202.91259
0.05;369.123;-3.198;265.61666;202.90683
0.05;369;-3.075;265.61417;202.91259
0.04;369;-2.952;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369.123;-2.952;265.61666;202.90683
0.05;369;-2.829;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.04;369;-2.952;265.61417;202.91259
0.05;368.877;-2.952;265.61168;202.91835
0.05;368.877;-2.952;265.61168;202.91835
0.04;368.754;-2.829;265.60919;202.92412
0.05;368.754;-2.829;265.60919;202.92412
0.05;368.877;-2.829;265.61168;202.91835
0.04;369;-2.952;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.05;369.123;-3.075;265.61666;202.90683
0.04;369.123;-3.075;265.61666;202.90683
0.05;369.123;-3.075;265.61666;202.90683
0.04;369;-3.075;265.61417;202.91259
0.05;369;-3.075;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.04;369;-2.952;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.05;369.123;-3.075;265.61666;202.90683
0.04;369.123;-2.952;265.61666;202.90683
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.05;369;-2.829;265.61417;202.91259
0.04;369;-2.829;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.05;369;-2.952;265.61417;202.91259
0.04;369;-2.952;265.61417;202.91259
0.05;369;-3.075;265.61417;202.91259
0.04;369;-3.075;265.61417;202.91259
0.05;369.123;-3.198;265.61666;202.90683
0.05;369;-3.198;265.61417;202.91259
0.04;369;-3.321;265.61417;202.91259
0.05;369;-3.321;265.61417;202.91259
0.05;369;-3.444;265.61417;202.91259
0.04;368.877;-3.321;265.61168;202.91835
0.05;368.877;-3.444;265.61168;202.91835
0.04;368.877;-3.444;265.61168;202.91835
0.05;368.877;-3.321;265.61168;202.91835
0.05;369;-3.444;265.61417;202.91259
0.04;369;-3.321;265.61417;202.91259
0.05;369.123;-3.444;265.61666;202.90683
0.05;369.123;-3.444;265.61666;202.90683
0.04;369.123;-3.444;265.61666;202.90683
0.05;369.123;-3.444;265.61666;202.90683
0.04;369.123;-3.444;265.61666;202.90683
0.05;369;-3.444;265.61417;202.91259
0.05;368.877;-3.444;265.61168;202.91835
0.04;368.877;-3.444;265.61168;202.91835
0.05;368.877;-3.444;265.61168;202.91835
0.05;368.877;-3.321;265.61168;202.91835
0.04;368.877;-3.321;265.61168;202.91835
0.05;369;-3.321;265.61417;202.91259
0.04;369;-3.198;265.61417;202.91259
0.05;369.123;-3.321;265.61666;202.90683
0.05;369.246;-3.321;265.61915;202.90107
0.04;369.246;-3.444;265.61915;202.90107
0.05;369.246;-3.567;265.61915;202.90107
0.05;369.123;-3.444;265.61666;202.90683
0.05;369;-3.567;265.61417;202.91259
0.04;368.877;-3.567;265.61168;202.91835
0.05;368.877;-3.69;265.61168;202.91835
0.04;368.754;-3.567;265.60919;202.92412
0.05;368.754;-3.567;265.60919;202.92412
0.05;368.877;-3.69;265.61168;202.91835
0.04;368.877;-3.69;265.61168;202.91835
0.05;369;-3.813;265.61417;202.91259
0.05;369.123;-3.813;265.61666;202.90683
0.04;369.123;-3.813;265.61666;202.90683
0.05;369.123;-3.936;265.61666;202.90683
0.04;369;-3.69;265.61417;202.91259
0.05;369;-3.813;265.61417;202.91259
0.05;369.123;-3.936;265.61666;202.90683
0.04;369.123;-4.059;265.61666;202.90683
0.05;369.123;-4.305;265.61666;202.90683
0.05;369.123;-4.551;265.61666;202.90683
0.04;369.123;-4.797;265.61666;202.90683
0.05;369;-4.797;265.61417;202.91259
0.04;369;-4.797;265.61417;202.91259
0.05;369;-4.92;265.61417;202.91259
0.05;368.877;-4.92;265.61168;202.91835
0.04;368.877;-4.92;265.61168;202.91835
0.05;368.754;-4.797;265.60919;202.92412
0.05;368.754;-4.797;265.60919;202.92412
0.04;368.877;-4.92;265.61168;202.91835
0.05;368.877;-4.92;265.61168;202.91835
0.04;368.877;-4.797;265.61168;202.91835
0.05;369;-4.92;265.61417;202.91259
0.05;369.123;-5.043;265.61666;202.90683
0.04;369.123;-5.043;265.61666;202.90683
0.05;369.123;-5.166;265.61666;202.90683
0.05;369.123;-5.166;265.61666;202.90683
0.04;369;-5.166;265.61417;202.91259
0.05;369;-5.166;265.61417;202.91259
0.04;369;-5.166;265.61417;202.91259
0.05;369;-5.166;265.61417;202.91259
0.05;369.123;-5.289;265.61666;202.90683
0.04;369;-5.043;265.61417;202.91259
0.05;369;-5.043;265.61417;202.91259
0.05;369;-5.043;265.61417;202.91259
0.04;369;-4.92;265.61417;202.91259
0.05;369;-4.92;265.61417;202.91259
0.04;369;-5.043;265.61417;202.91259
0.05;369;-5.043;265.61417;202.91259
0.05;369;-5.043;265.61417;202.91259
0.04;369;-5.043;265.61417;202.91259
0.05;369;-5.043;265.61417;202.91259
0.05;369;-5.043;265.61417;202.91259
0.04;369.123;-5.166;265.61666;202.90683
0.05;369.123;-5.166;265.61666;202.90683
0.04;369;-5.043;265.61417;202.91259
0.05;369;-5.166;265.61417;202.91259
0.05;369;-5.166;265.61417;202.91259
0.04;368.877;-5.043;265.61168;202.91835
0.05;368.877;-5.043;265.61168;202.91835
0.05;368.754;-4.92;265.60919;202.92412
0.04;368.754;-4.797;265.60919;202.92412
0.05;368.877;-4.92;265.61168;202.91835
0.04;369;-4.92;265.61417;202.91259
0.05;369;-4.797;265.61417;202.91259
0.05;369.123;-4.92;265.61666;202.90683
0.04;369.123;-4.797;265.61666;202.90683
0.05;369.123;-4.674;265.61666;202.90683
0.05;369;-4.551;265.61417;202.91259
0.04;369;-4.551;265.61417;202.91259
0.05;369;-4.551;265.61417;202.91259
0.04;369;-4.428;265.61417;202.91259
0.05;369.123;-4.551;265.61666;202.90683
0.05;369;-4.428;265.61417;202.91259
0.04;368.877;-4.182;265.61168;202.91835
0.05;368.877;-4.059;265.61168;202.91835
0.05;368.877;-4.059;265.61168;202.91835
0.04;369;-4.182;265.61417;202.91259
0.05;369;-4.182;265.61417;202.91259
0.04;369.123;-4.182;265.61666;202.90683
0.05;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.04;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.04;369;-3.936;265.61417;202.91259
0.05;369.123;-3.936;265.61666;202.90683
0.04;369.123;-3.936;265.61666;202.90683
0.05;369;-3.813;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.04;369;-3.936;265.61417;202.91259
0.05;369;-3.936;265.61417;202.91259
0.05;369.123;-4.182;265.61666;202.90683
0.04;369.123;-4.182;265.61666;202.90683
0.05;369.123;-4.182;265.61666;202.90683
0.04;369.123;-4.059;265.61666;202.90683
0.05;369.123;-4.182;265.61666;202.90683
0.05;369.123;-4.305;265.61666;202.90683
0.04;369.123;-4.305;265.61666;202.90683
0.05;369;-4.305;265.61417;202.91259
0.05;369;-4.428;265.61417;202.91259
0.04;368.877;-4.305;265.61168;202.91835
0.05;368.877;-4.428;265.61168;202.91835
0.04;368.877;-4.551;265.61168;202.91835
0.05;368.877;-4.674;265.61168;202.91835
0.05;368.877;-4.551;265.61168;202.91835
0.04;368.877;-4.551;265.61168;202.91835
0.05;369;-4.551;265.61417;202.91259
0.05;369;-4.428;265.61417;202.91259
0.04;369;-4.428;265.61417;202.91259
0.05;369;-4.305;265.61417;202.91259
0.05;369;-4.305;265.61417;202.91259
0.04;369;-4.305;265.61417;202.91259
0.05;369.123;-4.305;265.61666;202.90683
0.04;369.123;-4.305;265.61666;202.90683
0.05;368.877;-4.428;265.61168;202.91835
0.05;365.679;-4.797;265.54686;203.06856
0.04;364.941;-7.872;265.53187;203.10334
0.05;361.989;-10.824;265.47182;203.2429
0.04;358.299;-10.332;265.39647;203.41842
0.05;354.855;-13.161;265.32582;203.58335
0.04;351.534;-16.851;265.25737;203.74349
0.05;347.598;-19.065;265.17577;203.93474
0.05;344.154;-22.017;265.10392;204.10346
0.04;340.218;-25.707;265.02124;204.29794
0.05;336.159;-31.365;264.93528;204.50044
0.04;330.747;-30.012;264.81946;204.77368
0.05;327.057;-35.424;264.73963;204.96223
0.05;320.907;-36.408;264.60491;205.28076
0.04;317.586;-42.804;264.53122;205.45509
0.05;310.329;-42.804;264.3677;205.84207
0.05;306.516;-46.248;264.28032;206.04886
0.04;300.612;-49.2;264.14288;206.37403
0.05;297.045;-52.767;264.05852;206.57352
0.04;289.911;-51.783;263.8866;206.9797
0.05;286.713;-54.858;263.80808;207.16502
0.05;280.317;-54.366;263.64818;207.54192
0.04;276.627;-59.655;263.55412;207.7633
0.05;269.862;-56.826;263.37805;208.17694
0.05;266.172;-60.393;263.27996;208.40694
0.04;259.776;-60.762;263.10631;208.81323
0.05;256.086;-63.591;263.00397;209.05215
0.04;252.888;-67.404;262.91395;209.26196
0.05;246.984;-64.575;262.74442;209.65621
0.05;243.54;-67.896;262.64347;209.89043
0.04;237.759;-65.805;262.47047;210.2908
0.05;233.946;-67.527;262.35386;210.55995
0.05;230.994;-70.356;262.26218;210.77117
0.04;224.352;-67.035;262.05129;211.25567
0.05;221.154;-67.404;261.94741;211.49363
0.04;218.079;-70.356;261.84605;211.72538
0.05;211.929;-67.65;261.6389;212.19769
0.05;208.977;-68.142;261.53731;212.42866
0.04;204.795;-67.527;261.39095;212.7607
0.05;201.351;-68.511;261.26821;213.03847
0.05;197.907;-68.265;261.14345;213.32022
0.04;194.709;-68.265;261.02575;213.58545
0.05;190.773;-64.944;260.8784;213.91675
0.04;188.067;-65.928;260.77547;214.14767
0.05;184.377;-66.42;260.63295;214.46677
0.05;180.564;-65.805;260.48302;214.80168
0.04;177.243;-65.559;260.35017;215.09772
0.05;174.291;-63.099;260.2303;215.36432
0.05;170.847;-63.345;260.08829;215.6795
0.04;168.018;-61.131;259.96988;215.9418
0.04;164.697;-61.623;259.82881;216.25366
0.05;161.499;-59.163;259.69083;216.55806
0.05;161.13;-62.484;259.67477;216.59344
0.04;157.44;-59.532;259.51263;216.95026
0.05;153.996;-59.778;259.35871;217.28824
0.05;153.381;-59.778;259.33096;217.34911
0.04;149.814;-59.655;259.16837;217.70518
0.05;146.124;-56.334;258.99726;218.07908
0.04;145.632;-56.334;258.97422;218.12937
0.05;142.557;-55.842;258.82898;218.44597
0.05;138.867;-53.013;258.65187;218.83122
0.04;138.375;-55.35;258.62803;218.88303
0.05;135.423;-53.013;258.48377;219.1961
0.05;134.562;-52.767;258.44132;219.28812
0.04;131.364;-52.398;258.28212;219.63279
0.04;130.749;-52.275;258.25122;219.69959
0.05;127.797;-50.307;258.1017;220.02258
0.05;124.353;-49.692;257.92463;220.40436
0.04;124.107;-49.569;257.91187;220.43183
0.05;120.909;-46.986;257.74468;220.79153
0.05;120.417;-49.323;257.71874;220.84728
0.04;116.604;-45.633;257.51565;221.28316
0.05;116.235;-45.879;257.49581;221.32571
0.04;113.406;-43.542;257.34253;221.65397
0.05;113.037;-43.911;257.32239;221.69707
0.05;109.839;-41.451;257.14639;222.07326
0.04;109.593;-42.066;257.13274;222.1024
0.05;108.855;-42.066;257.09171;222.18999
0.04;107.994;-41.943;257.04366;222.29251
0.05;104.919;-41.82;256.87051;222.66156
0.04;104.304;-41.205;256.83558;222.73592
0.05;100.614;-37.884;256.62396;223.18594
0.05;100.614;-38.13;256.62396;223.18594
0.04;99.999;-38.007;256.58834;223.26159
0.05;96.924;-35.424;256.40873;223.64266
0.04;96.678;-35.67;256.39426;223.67334
0.05;96.186;-35.67;256.36525;223.73481
0.04;95.448;-35.424;256.32163;223.82723
0.05;91.635;-32.103;256.09389;224.3091
0.05;91.389;-32.595;256.07906;224.34044
0.04;91.02;-32.718;256.05679;224.38751
0.05;90.282;-32.472;256.01213;224.48185
0.05;89.544;-32.103;255.96732;224.57647
0.04;85.854;-28.905;255.74104;225.05373
0.05;85.731;-29.274;255.73343;225.06975
0.04;85.608;-29.766;255.72582;225.08579
0.05;84.87;-29.52;255.68006;225.18217
0.04;82.287;-27.429;255.5187;225.52173
0.05;82.164;-27.798;255.51097;225.53798
0.05;81.918;-27.921;255.4955;225.57052
0.04;81.18;-27.798;255.44898;225.66831
0.05;80.442;-27.183;255.4023;225.76639
0.04;77.736;-24.969;255.22984;226.12845
0.05;77.736;-25.338;255.22984;226.12845
0.04;77.244;-24.969;255.19826;226.19469
0.05;77.121;-25.215;255.19036;226.21127
0.05;74.415;-22.755;255.01533;226.57807
0.04;74.292;-22.878;255.00733;226.59483
0.05;74.292;-23.247;255.00733;226.59483
0.04;73.8;-23.124;254.97526;226.66197
0.05;73.185;-22.878;254.93508;226.74608
0.05;72.693;-22.509;254.90285;226.81351
0.04;72.078;-22.017;254.86248;226.89798
0.05;71.34;-21.648;254.81388;226.99961
0.04;70.848;-21.648;254.78139;227.06753
0.05;70.233;-21.156;254.74068;227.15261
0.04;69.495;-20.541;254.69169;227.25497
0.05;68.88;-20.295;254.65073;227.3405
0.05;68.388;-19.926;254.61789;227.40907
0.04;67.773;-19.311;254.57674;227.49497
0.05;67.281;-19.188;254.54374;227.56383
0.05;66.543;-18.573;254.4941;227.66738
0.04;66.174;-18.573;254.46923;227.71926
0.04;65.559;-17.958;254.42767;227.8059
0.05;64.944;-17.466;254.38601;227.89274
0.05;64.575;-17.22;254.36096;227.94495
0.04;64.083;-17.097;254.32749;228.01467
0.05;63.468;-16.605;254.28555;228.10201
0.05;63.099;-16.359;254.26034;228.15451
0.04;62.607;-15.867;254.22665;228.22463
0.05;62.238;-15.621;254.20134;228.27731
0.04;61.746;-15.129;254.16753;228.34767
0.05;61.377;-14.76;254.14213;228.40052
0.04;60.885;-14.76;254.10819;228.47111
0.05;60.27;-14.145;254.06567;228.55953
0.05;60.024;-14.022;254.04863;228.59496
0.04;59.655;-13.776;254.02303;228.64817
0.05;59.409;-13.53;254.00594;228.68368
0.04;59.163;-13.53;253.98884;228.71922
0.05;58.671;-13.284;253.95457;228.79042
0.04;58.302;-12.669;253.92882;228.8439
0.05;57.933;-12.177;253.90304;228.89746
0.05;57.564;-12.177;253.87721;228.95109
0.04;57.318;-12.054;253.85996;228.98689
0.05;56.703;-11.562;253.81677;229.07653
0.04;56.457;-11.439;253.79947;229.11245
0.05;56.334;-11.193;253.79081;229.13042
0.05;56.088;-11.07;253.77347;229.16639
0.04;55.719;-10.947;253.74743;229.2204
0.05;55.473;-10.701;253.73005;229.25646
0.04;55.104;-10.086;253.70395;229.3106
0.05;54.858;-9.84;253.68652;229.34674
0.04;54.612;-9.717;253.66907;229.38291
0.05;54.366;-9.594;253.65161;229.41911
0.04;54.12;-9.348;253.63413;229.45535
0.05;53.751;-9.225;253.60787;229.50978
0.05;53.505;-8.979;253.59034;229.5461
0.04;53.259;-8.856;253.57279;229.58246
0.05;53.136;-8.733;253.56401;229.60065
0.04;52.89;-8.487;253.54643;229.63706
0.05;52.767;-8.487;253.53764;229.65528
0.04;52.275;-7.995;253.50241;229.72824
0.05;52.029;-7.872;253.48477;229.76477
0.05;51.783;-7.626;253.46711;229.80133
0.04;51.537;-7.38;253.44943;229.83793
0.05;51.414;-7.257;253.44058;229.85625
0.04;51.045;-7.011;253.41402;229.91123
0.05;51.045;-7.011;253.41402;229.91123
0.04;50.922;-6.888;253.40515;229.92958
0.05;50.676;-6.642;253.38741;229.9663
0.05;50.43;-6.396;253.36964;230.00305
0.04;50.184;-6.027;253.35186;230.03984
0.05;49.815;-5.658;253.32515;230.09509
0.04;49.815;-5.781;253.32515;230.09509
0.05;49.692;-5.781;253.31624;230.11352
0.04;49.569;-5.904;253.30732;230.13196
0.05;49.446;-5.781;253.2984;230.15041
0.04;49.2;-5.658;253.28055;230.18734
0.05;49.077;-5.412;253.27161;230.20582
0.05;48.708;-5.289;253.24478;230.2613
0.04;48.708;-5.412;253.24478;230.2613
0.05;48.708;-5.289;253.24478;230.2613
0.04;48.462;-5.043;253.22686;230.29833
0.05;48.462;-4.92;253.22686;230.29833
0.04;48.339;-4.92;253.2179;230.31685
0.05;48.216;-4.674;253.20893;230.33539
0.05;47.97;-4.551;253.19098;230.37249
0.04;47.847;-4.428;253.18199;230.39105
0.05;47.847;-4.428;253.18199;230.39105
0.04;47.724;-4.305;253.17301;230.40962
0.05;47.601;-4.182;253.16401;230.4282
0.04;47.478;-3.936;253.15502;230.44679
0.05;47.355;-3.936;253.14602;230.46539
0.05;47.109;-3.69;253.128;230.50261
0.04;47.109;-3.813;253.128;230.50261
0.05;47.109;-4.182;253.128;230.50261
0.04;46.986;-3.813;253.11898;230.52123
0.05;46.863;-3.69;253.10996;230.53987
0.04;46.863;-3.69;253.10996;230.53987
0.05;46.74;-3.813;253.10094;230.55851
0.05;46.494;-3.567;253.08287;230.59581
0.04;46.494;-3.567;253.08287;230.59581
0.05;46.248;-3.321;253.06479;230.63316
0.04;46.248;-3.444;253.06479;230.63316
0.05;46.248;-3.444;253.06479;230.63316
0.04;46.125;-3.198;253.05574;230.65184
0.05;46.125;-2.952;253.05574;230.65184
0.05;46.125;-3.198;253.05574;230.65184
0.04;46.125;-3.198;253.05574;230.65184
0.05;46.125;-3.198;253.05574;230.65184
0.04;45.756;-2.829;253.02856;230.70795
0.05;45.756;-2.829;253.02856;230.70795
0.04;45.756;-2.829;253.02856;230.70795
0.05;45.633;-2.829;253.01949;230.72666
0.05;45.387;-2.583;253.00134;230.76413
0.04;45.633;-2.706;253.01949;230.72666
0.05;45.51;-2.706;253.01042;230.74539
0.04;45.51;-2.706;253.01042;230.74539
0.05;45.387;-2.706;253.00134;230.76413
0.04;45.387;-2.583;253.00134;230.76413
0.05;45.264;-2.46;252.99226;230.78287
0.05;45.141;-2.337;252.98317;230.80163
0.04;45.141;-2.337;252.98317;230.80163
0.05;45.018;-2.091;252.97408;230.82039
0.04;44.895;-2.091;252.96498;230.83916
0.05;44.895;-2.214;252.96498;230.83916
0.04;44.895;-2.337;252.96498;230.83916
0.05;44.772;-2.091;252.95588;230.85794
0.05;44.895;-2.214;252.96498;230.83916
0.04;44.772;-2.091;252.95588;230.85794
0.05;44.649;-1.968;252.94678;230.87673
0.04;44.895;-2.091;252.96498;230.83916
0.05;44.772;-1.968;252.95588;230.85794
0.04;44.772;-2.091;252.95588;230.85794
0.05;44.649;-1.968;252.94678;230.87673
0.05;44.403;-1.722;252.92855;230.91434
0.04;44.649;-2.091;252.94678;230.87673
0.05;44.649;-1.968;252.94678;230.87673
0.04;44.649;-1.968;252.94678;230.87673
0.05;44.403;-1.845;252.92855;230.91434
0.04;44.28;-1.722;252.91943;230.93315
0.05;44.28;-1.722;252.91943;230.93315
0.04;44.28;-1.722;252.91943;230.93315
0.05;44.157;-1.599;252.9103;230.95198
0.05;44.28;-1.722;252.91943;230.93315
0.04;44.28;-1.722;252.91943;230.93315
0.05;44.157;-1.722;252.9103;230.95198
0.04;43.911;-1.599;252.89204;230.98965
0.05;43.911;-1.476;252.89204;230.98965
0.04;44.034;-1.599;252.90117;230.97081
0.05;43.911;-1.599;252.89204;230.98965
0.05;43.788;-1.353;252.8829;231.0085
0.04;43.665;-1.353;252.87375;231.02736
0.05;43.665;-1.353;252.87375;231.02736
0.04;43.788;-1.476;252.8829;231.0085
0.05;43.911;-1.599;252.89204;230.98965
0.04;43.788;-1.353;252.8829;231.0085
0.05;43.788;-1.353;252.8829;231.0085
0.05;43.665;-1.107;252.87375;231.02736
0.04;43.542;-1.107;252.8646;231.04623
0.05;43.542;-1.107;252.8646;231.04623
0.04;43.542;-1.23;252.8646;231.04623
0.05;43.419;-0.984;252.85545;231.0651
0.04;43.419;-0.984;252.85545;231.0651
0.05;43.419;-0.984;252.85545;231.0651
0.05;43.419;-1.107;252.85545;231.0651
0.04;43.542;-1.23;252.8646;231.04623
0.05;43.419;-1.353;252.85545;231.0651
0.04;43.665;-1.353;252.87375;231.02736
0.05;43.542;-1.23;252.8646;231.04623
0.04;43.665;-1.353;252.87375;231.02736
0.05;43.542;-1.23;252.8646;231.04623
0.05;43.419;-1.353;252.85545;231.0651
0.04;43.296;-1.23;252.84629;231.08399
0.04;43.296;-1.23;252.84629;231.08399
0.05;43.296;-0.984;252.84629;231.08399
0.05;43.05;-0.738;252.82796;231.12179
0.04;43.296;-1.23;252.84629;231.08399
0.05;43.05;-0.984;252.82796;231.12179
0.04;43.296;-0.984;252.84629;231.08399
0.05;43.296;-0.984;252.84629;231.08399
0.04;43.296;-0.984;252.84629;231.08399
0.05;43.296;-0.984;252.84629;231.08399
0.05;43.05;-0.738;252.82796;231.12179
0.04;43.05;-0.984;252.82796;231.12179
0.05;43.296;-1.23;252.84629;231.08399
0.04;43.05;-1.107;252.82796;231.12179
0.05;43.05;-1.107;252.82796;231.12179
0.04;42.927;-1.107;252.81878;231.1407
0.05;42.927;-0.984;252.81878;231.1407
0.05;42.927;-0.984;252.81878;231.1407
0.04;42.927;-0.861;252.81878;231.1407
0.05;43.05;-1.107;252.82796;231.12179
0.04;42.927;-0.861;252.81878;231.1407
0.05;43.05;-0.984;252.82796;231.12179
0.04;42.927;-0.861;252.81878;231.1407
0.05;42.927;-0.615;252.81878;231.1407
0.05;43.05;-0.984;252.82796;231.12179
0.04;43.05;-1.107;252.82796;231.12179
0.04;43.05;-0.984;252.82796;231.12179
0.05;42.927;-0.615;252.81878;231.1407
0.05;42.927;-0.861;252.81878;231.1407
0.04;42.927;-0.984;252.81878;231.1407
0.05;42.927;-0.984;252.81878;231.1407
0.05;42.927;-0.984;252.81878;231.1407
0.04;42.927;-1.107;252.81878;231.1407
0.04;42.927;-0.984;252.81878;231.1407
0.05;42.804;-0.984;252.80961;231.15962
0.05;42.804;-0.861;252.80961;231.15962
0.04;42.927;-1.107;252.81878;231.1407
0.05;42.804;-0.984;252.80961;231.15962
0.05;42.804;-0.861;252.80961;231.15962
0.04;42.681;-0.369;252.80042;231.17855
0.04;42.681;-0.615;252.80042;231.17855
0.05;42.804;-0.861;252.80961;231.15962
0.05;42.804;-0.738;252.80961;231.15962
0.04;42.804;-0.861;252.80961;231.15962
0.05;42.927;-1.107;252.81878;231.1407
0.04;42.804;-1.107;252.80961;231.15962
0.05;42.927;-1.23;252.81878;231.1407
0.04;42.681;-0.984;252.80042;231.17855
0.05;42.681;-0.984;252.80042;231.17855
0.05;42.681;-0.861;252.80042;231.17855
0.04;42.558;-0.861;252.79123;231.19749
0.05;42.435;-0.615;252.78204;231.21643
0.04;42.435;-0.492;252.78204;231.21643
